"t_id","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","c1"
5939,129302160,90506905,78389142,115475246,121983535,65539957,115344384,131659956,75095631,67936220,68683543,87963213,65161672,126467546,"c1_3"
6114,117310209,66444221,99080283,65930868,82939619,71347381,126353408,108265926,99020519,75908328,72800385,65801042,76581872,121372712,"c1_5"
9000,81534662,85701478,115605616,71155531,83009293,83923376,121766289,89497551,122286248,80609417,75347200,76607633,71177310,116271528,"c1_11"
19449,72617436,71611063,134613951,121404388,133438757,65273989,110764035,69472712,135823497,75890796,73407799,77333728,64240883,126129629,"c1_23"
904,128620377,76284950,99908804,71155531,70779403,75120603,120881382,113383814,86377304,71927551,73962175,70965983,104112155,125853706,"c1_4"
18162,97519111,102806665,103687202,65634849,76809869,80510985,104989402,95172106,102517656,97779713,88081320,83914121,84981326,115605504,"c1_20"
4319,96535199,81241430,77450911,78124948,83454636,79961991,94896658,105550289,103023085,77509818,79970986,84479016,84218442,101457346,"c1_10"
10748,112466572,127408888,129511678,121421950,115420057,95554640,88736071,106191516,128057733,103810020,103809083,129503584,109966093,92540564,"c1_1"
6381,96703804,128782571,105776794,79727034,87845406,129003871,80740606,105550289,103030598,121634822,111411646,122796269,120195263,76635306,"c1_21"
15679,122457520,81920000,114556986,78700971,92818091,79036417,122159112,131264287,128763657,71350916,74741749,77716467,84051121,126467546,"c1_10"
7176,113152176,108265526,119552941,101712382,107247372,79302653,70209995,114250314,123363842,87032033,85985908,104988756,84148235,64985159,"c1_3"
19272,73531468,96568084,94407607,79692529,87559549,105832883,110515339,71338834,102764506,96546287,92808407,94254379,115382845,120640908,"c1_4"
14218,132843991,77362018,69270126,84094445,87228617,65595191,104419404,132121454,74448897,67709744,69010683,70846122,64247818,101975976,"c1_16"
10662,81406161,81298031,120093487,78660082,76808193,94633984,80502352,81878471,122290233,81359859,95095018,83228773,103951474,85734274,"c1_4"
17973,97287176,102774195,73835269,125099034,110668576,132646629,70778888,94404632,75095631,131153207,130159235,105454306,132170858,71829202,"c1_17"
7325,76550539,76729800,104333332,96469512,107295268,84771601,121726367,77662188,99614732,91111399,86293920,77297421,89792780,121084980,"c1_15"
2881,72192604,71611063,135824563,127139862,127439076,70732796,70256605,69468189,135823497,86510339,94410100,70661948,70562453,65054141,"c1_3"
13714,96485376,118759572,83886097,107481006,122977257,133300248,117002368,105513742,90889210,125588425,125043296,112197638,127035024,121182999,"c1_23"
1113,87087926,91756943,130344141,119856071,127069427,80003404,76171424,77074591,135266325,109059669,125873574,93515529,84148230,97737622,"c1_3"
7046,81233309,128188876,104333332,90705004,111202668,91248542,116150985,77596300,109367617,126369940,98568467,106301097,77343249,97324209,"c1_16"
13046,71464377,70328268,99948473,120880708,87380493,94686882,127402813,71047289,104698125,86686461,73680566,70525050,96736602,126933296,"c1_17"
12485,122685034,124544815,109393626,101326883,116465082,115904393,99393734,125435577,110372038,114409606,103809141,100794620,102978637,81114148,"c1_16"
12193,117773709,91552319,115621121,84777451,83009293,100728568,95161594,113249066,115642764,96741674,105775239,94109919,91029537,85590199,"c1_8"
15371,81536505,127453327,83123804,108659588,115279312,115882450,77265164,68438705,81800285,126353408,118751591,117247316,119831060,81383412,"c1_14"
7533,96010293,97519395,104333434,78742749,72089605,70939779,80871466,88604672,102974703,77358921,99196067,99352576,84680142,91557539,"c1_23"
9839,81789080,86275761,68748357,127271388,111387153,111313449,109862562,101333073,80482456,87161458,74203685,99690531,115428512,96633122,"c1_7"
7984,80565303,113451618,78127446,120772423,122159298,122751322,80502352,77596300,73958067,119884854,110624899,105448858,120921816,85672814,"c1_3"
3491,102122743,109445322,82968641,101810590,108265708,105662799,110015454,100605373,85733545,98306186,94241523,99879206,104112155,107217357,"c1_8"
13332,132651331,97125985,108622994,72892080,72223287,95558521,103841916,130625922,86267489,116154683,118751591,99909061,102498780,97652827,"c1_8"
15467,117057226,127761032,113508355,102772597,107610162,111230485,88096801,118754744,115607818,115561702,117968603,119537667,97517705,97399502,"c1_21"
1611,122291364,96665601,120093487,78643202,76290933,84199949,111280280,125836802,116980991,91490048,93856110,100726531,89200467,116515687,"c1_3"
9641,96535199,103318727,99134005,72302465,88097820,91234304,120590199,81920178,98252503,115157145,87465636,84018048,84216120,110669533,"c1_11"
11394,91489632,118919903,109819657,107741595,91553793,112459879,105670123,94502942,110234019,85926504,111167955,119614936,125447658,110933843,"c1_24"
15435,127665416,77179640,95161091,90721977,106664118,84847106,115365707,118752161,92414148,67138198,69731113,70741672,76815254,120865401,"c1_15"
1853,77594812,91361165,113786880,114295939,111387153,89130540,76644559,70778885,116624145,109701400,122811544,93068082,90898439,92073428,"c1_3"
6293,127926533,109112059,103944129,107118242,92277562,117455821,95115101,126167047,122712097,91111399,118784024,124389717,110142886,121372712,"c1_14"
1911,91288767,81330211,72876580,127014980,116457763,65012725,94684356,88292100,69423870,130384661,137367504,71585038,65161672,85590676,"c1_20"
12424,128102494,85868750,125829672,85524993,102663509,79766027,95165877,130572234,128779247,92106582,93856110,88246197,84412119,102498305,"c1_3"
4474,96283099,124001922,77450911,91508282,75759617,66726330,127405005,76608265,74235844,81397185,105381895,119004122,64247818,130693081,"c1_14"
16369,108143538,119275597,103687202,85460180,88083789,105464541,80740450,100575640,102866734,120589531,110624899,117637121,115485214,81310371,"c1_1"
5418,100693321,71004046,88802013,97283484,107610284,127140813,104914756,101325208,98115812,67709744,68461920,70939757,121118262,121596370,"c1_3"
10909,80875274,128190443,83034156,120706347,127991809,116696837,70101149,75300104,86267489,120716670,125967954,122746222,102641170,82445386,"c1_10"
11660,67910383,114542256,136135304,119673157,126990811,65274336,121968943,69206017,135302131,91258117,88081320,87052852,66322445,126467546,"c1_23"
2997,106755571,119160077,99711700,108551824,102792948,115939175,71827456,89922079,99614732,126004638,129630258,111689765,125447658,71553731,"c1_9"
901,111454506,133694583,89443946,114755811,92158812,105649668,70254814,114296226,85910054,129866660,137648916,130553434,116096374,85089434,"c1_14"
6800,133169152,76284950,125311294,78212324,102236160,76021776,88664919,132133642,128785428,102663891,93323264,78536844,71245070,91752160,"c1_3"
17798,86441621,110264481,119931567,127022821,106696941,100270282,122766483,94502942,122950949,119800464,80957059,123794479,120930156,111725132,"c1_17"
8625,76579253,85868750,77895981,84410870,88631678,122421265,81403380,77070810,81037887,86252401,104337561,76746723,115523235,91557539,"c1_18"
5292,116723176,77179640,134600174,126615614,115736636,110755879,128086968,114589962,129798340,96741674,68975562,78454213,119993317,121667929,"c1_17"
6203,134283322,82867426,135963026,78643201,66976532,106313072,115622490,131383037,135194869,71633576,68949597,76743403,120619122,126147312,"c1_10"
16540,97519111,118622856,103944129,134029133,133576499,127568845,100625579,90578146,96923218,131072005,130573154,111673345,125447658,100663642,"c1_6"
19059,118489822,76608134,103907723,64987839,76284988,80106535,127987159,118752161,115607818,72223558,75014601,72486237,71313522,131881834,"c1_20"
2813,81799166,71631429,74028549,77862818,66925440,67113307,115909214,68438705,68946008,80216161,117965631,72352059,66562433,126111499,"c1_8"
10350,96502491,76152872,82968641,90770167,87228617,101849339,76646141,81985674,68420080,72229385,69286470,71453921,91102959,77712207,"c1_8"
8344,87627039,114338805,72909048,120772423,126990811,129003871,75844168,81839511,74519718,119543344,111981080,99909061,132170858,77712207,"c1_9"
13784,107753380,77179640,77450911,127014980,112329320,94633984,111534177,100575640,80482456,82033099,69208870,94717585,115374687,102241290,"c1_7"
18772,92406041,92471917,89387633,78912368,76130641,90201728,80785904,101779183,98566449,110541262,104337561,88005078,83893386,81940601,"c1_9"
11119,72192604,102236160,73699549,126574024,106758145,64253252,94350830,64396881,75316322,114824908,130114917,119614936,65536001,85209216,"c1_8"
8736,101753227,86136451,124263138,91354395,102458265,84621651,104084926,106430590,121789207,125343084,105665228,77653842,84412518,102493899,"c1_10"
753,134877577,108287549,126368536,71370473,76547352,66089761,126635546,131066783,122685443,81264662,79775108,83442249,66120386,125451035,"c1_16"
3259,81534662,118759529,78517416,79726586,77471548,106587849,76650671,68438705,91203309,109423466,123214976,112784097,102857340,97085333,"c1_4"
5259,91488903,124258123,100403162,115867664,116916290,83297252,87103461,94371863,80623350,134705952,136840767,119147727,104071195,100420609,"c1_23"
12288,76348266,103606166,84500266,83231085,108010149,105459753,111559428,75117862,86642103,98645353,79708802,83228773,89669405,86473009,"c1_11"
17074,133816987,133807812,105200838,77622874,75759616,101783186,94113834,125443093,111280135,135559131,135803259,122685955,97103666,93062505,"c1_8"
3506,76075498,85868750,90315269,85328022,87609342,128450940,109839945,76179163,85074426,90911438,98929690,93994295,126489282,116675421,"c1_3"
4413,96078072,127544540,83821716,80252196,83362636,116436359,100625579,90467218,80379562,135417284,136839335,122705044,133201973,85077908,"c1_22"
8135,111679805,119029109,83453674,96605063,96642786,116342751,93371617,125961285,91358735,129733706,137188140,117792494,119653484,85077908,"c1_8"
9215,91815938,110261065,79179439,102274324,97926923,116022324,89148841,113516702,80110141,121866171,125832869,111252233,122159429,81789127,"c1_8"
10205,135004929,108632968,110169383,102297961,91825794,100680224,93494102,118634228,115426188,115360743,118059127,104925142,120732573,96472619,"c1_24"
15517,81799166,133694583,94920589,90065802,108265520,122436916,82084934,77070810,87072685,109969667,111673854,123207818,121825709,86874475,"c1_20"
10699,128350769,87427491,113911583,90309566,97863159,84935411,116785927,125098979,129568476,72223558,81298943,82906635,77362549,121596370,"c1_21"
13740,86441621,97844787,78384113,101673090,87557552,101783186,127461661,82432607,85562786,71430706,92808407,106226218,127035024,115346550,"c1_24"
16817,77860223,123279126,84414945,119729811,107480118,127533811,88100666,71389981,81527538,103780118,110968171,111252233,114599112,86508364,"c1_14"
16905,106114973,77362018,103936307,65934445,66388998,84430328,122454258,108004255,99094932,71430706,72955941,70965983,89881387,126586463,"c1_4"
16023,72617436,98042255,68294009,102101056,120700968,122683727,100708747,77596300,74609462,126126701,129255555,93068082,115378646,106631811,"c1_15"
9534,97519616,91552319,114692062,92012780,82909972,84472360,99265995,88200685,110247874,80592956,104623965,112516711,104104516,97506087,"c1_8"
11879,71833073,98331800,134600174,125925151,132912374,67113307,98584419,76608265,136375579,97317181,106085140,99683458,66935750,125359693,"c1_23"
1335,92815074,128583390,73699549,120289041,111711390,122247260,77544107,81878471,75564270,130023840,130023453,129111012,125447658,81114148,"c1_3"
2512,107614469,114347098,126245828,72351949,92672523,91234304,116787877,120694460,121789207,87097554,79989387,88645030,70796266,116129793,"c1_19"
5692,77202752,103317564,82988001,113834993,123187005,122421265,99801481,71336226,74450369,125854121,125923815,99352577,127140233,97649591,"c1_15"
11929,81233309,123536239,72352860,85328211,97517879,101384216,80373550,95427572,75308608,114299679,123214976,117247316,95192975,97484466,"c1_3"
7134,112758829,108609365,104859901,91001861,92350800,122170647,81716305,114821072,104452602,130078360,130114917,112885829,119547871,86729922,"c1_4"
10144,101174213,122881414,89694833,95945234,107480118,126885031,115538717,95550581,80297445,91111399,81551894,100794620,115378646,111674400,"c1_16"
8231,132843991,65014158,119202420,67121207,70779403,79242026,128231419,131606094,128614403,68157973,67633426,72613129,77859717,131619986,"c1_10"
14907,97519111,132127863,99080283,101604481,112287610,115982757,88087364,99900247,102866734,130104735,119021030,119147727,110366500,81383412,"c1_14"
938,81397948,76684059,131599232,131335931,127139847,80510985,65273857,82709390,128319495,110476068,112178906,77653842,83624399,65150922,"c1_3"
7520,122946356,86573215,100667739,72457222,75850341,96038120,110515339,114589962,98567673,80159084,85478074,87031862,103285080,110658475,"c1_5"
3108,118526741,128498628,135963026,90273132,82313762,76614262,87480315,108406244,136199060,121866171,118258384,122815774,84050556,81436821,"c1_14"
947,122291364,97358472,105381893,83920755,81529100,111820934,77145705,120061961,103306597,108856094,110614667,100663297,108071592,81844874,"c1_23"
8137,76738580,114456475,90180833,83167945,92602756,105849421,95420416,70778885,85733545,116166338,105887429,106988205,109454989,92073428,"c1_5"
9585,91589069,85991007,115494179,84674539,76547352,71486023,94371863,82474870,91973117,80784829,81004913,82906635,76886835,106335332,"c1_10"
7742,76348266,87210586,83034434,126927201,127413366,110889864,75844168,69742549,81800285,115862674,111411646,84157799,102857340,77070620,"c1_19"
13880,66571812,114321796,72352569,95949194,96608029,122951346,95115101,62526515,69517491,92321610,98568467,105448858,121118262,101165578,"c1_18"
2135,106171995,102629376,134600174,108412225,116393670,106927787,100708747,114434231,136611561,121701959,118751591,99622991,110235321,111413024,"c1_4"
5933,85483524,123288969,134749212,131603003,133234714,122596630,76290351,94109704,128614403,120716670,104590483,131334843,103606095,77073765,"c1_10"
1263,101753227,127453327,94446523,102631440,116785152,115610798,87266183,100499907,99614732,135115014,135400095,122705044,115607228,86508364,"c1_1"
16703,112725933,109172747,114808046,83920755,102663509,83923376,77744374,126175140,115607818,120342258,117968603,88005078,71406905,77856795,"c1_20"
15634,95944958,85784337,78517416,80252196,82877716,71301688,77596259,101202165,80740414,115085856,118504746,87309230,77691610,80807757,"c1_3"
